type;geometry/type;geometry/coordinates/0;geometry/coordinates/1;properties/campaign;properties/tubeId;properties/resultId;properties/value;properties/link;properties/group;properties/city;properties/height;properties/trafic;properties/info;properties/ostation;properties/remark;properties/address;properties/country;properties/year;properties/institut;properties/start;properties/stop
Feature;Point;20.4670955;44.7643003;DUH;;;33.00;;;Belgrade ;;;Messung in Zusammenarbeit mit OASIS;;;Crnotravska 17;Serbien;2021;Messungen in Serbien 2019;23.10.2021;20.11.2021
Feature;Point;20.4314033;44.7936988;DUH;;;51.00;;;Belgrade ;;;Messung in Zusammenarbeit mit OASIS;;;Gosp. Mehana / Bl. Vojvode Misica  57;Serbien;2021;Messungen in Serbien 2019;23.10.2021;20.11.2021
Feature;Point;20.4153957;44.7602513;DUH;;;49.00;;;Belgrade ;;;Messung in Zusammenarbeit mit OASIS;;;Trgovacka  7;Serbien;2021;Messungen in Serbien 2019;23.10.2021;23.11.2021
Feature;Point;20.4183112;44.7822838;DUH;;;57.00;;;Belgrade ;;;Messung in Zusammenarbeit mit OASIS;;;Kirovljeva  37a;Serbien;2021;Messungen in Serbien 2019;23.10.2021;23.11.2021
Feature;Point;20.4830385;44.7868556;DUH;;;44.00;;;Belgrade ;;;Messung in Zusammenarbeit mit OASIS;;;Krusevacka 39;Serbien;2021;Messungen in Serbien 2019;24.10.2021;20.11.2021
Feature;Point;20.4505953;44.7950595;DUH;;;47.00;;;Belgrade ;;;Messung in Zusammenarbeit mit OASIS;;;Boulevar Vojvode Putnika 7;Serbien;2021;Messungen in Serbien 2019;24.10.2021;20.11.2021
Feature;Point;20.4716169;44.813213;DUH;;;42.00;;;Belgrade ;;;Messung in Zusammenarbeit mit OASIS;;;Autokomanda - central point /;Serbien;2021;Messungen in Serbien 2019;24.10.2021;20.11.2021
Feature;Point;20.4127799;44.8219058;DUH;;;40.00;;;Belgrade ;;;Messung in Zusammenarbeit mit OASIS;;;Omladinskih brigada 1;Serbien;2021;Messungen in Serbien 2019;24.10.2021;23.11.2021
Feature;Point;20.4106748;44.8448881;DUH;;;59.00;;;Belgrade ;;;Messung in Zusammenarbeit mit OASIS;;;Glavna  33;Serbien;2021;Messungen in Serbien 2019;24.10.2021;23.11.2021
Feature;Point;20.4969022;44.7963365;DUH;;;25.00;;;Belgrade ;;;Messung in Zusammenarbeit mit OASIS;;;Bulevar Kralja Aleksandra  293;Serbien;2021;Messungen in Serbien 2019;30.10.2021;30.11.2021
Feature;Point;20.4632582;44.8166767;DUH;;;42.00;;;Belgrade ;;;Messung in Zusammenarbeit mit OASIS;;;Boulevar Despota Stefana 1a ;Serbien;2021;Messungen in Serbien 2019;30.10.2021;30.11.2021
Feature;Point;20.4148569;44.7800947;DUH;;;17.00;;;Belgrade ;;;Messung in Zusammenarbeit mit OASIS;;;Gogoljeva  26;Serbien;2021;Messungen in Serbien 2019;02.11.2021;02.12.2021
Feature;Point;20.43017;44.793443;DUH;;;29.00;;;Belgrade ;;;Messung in Zusammenarbeit mit OASIS;;;Radnicka 67;Serbien;2021;Messungen in Serbien 2019;10.11.2021;09.12.2021
Feature;Point;20.4636314;44.8078225;DUH;;;46.00;;;Belgrade ;;;Messung in Zusammenarbeit mit OASIS;;;Kralja Milana  34;Serbien;2021;Messungen in Serbien 2019;12.11.2021;09.12.2021
Feature;Point;20.4735996;44.8193923;DUH;;;32.00;;;Belgrade ;;;Messung in Zusammenarbeit mit OASIS;;;Venizelisova 62;Serbien;2021;Messungen in Serbien 2019;12.11.2021;09.12.2021
Feature;Point;20.4253145;44.7433847;DUH;;;14.00;;;Belgrade ;;;Messung in Zusammenarbeit mit OASIS;;;Pilota Mihajla Petrovica  67;Serbien;2021;Messungen in Serbien 2019;20.11.2021;18.12.2021
Feature;Point;20.4478042;44.7443121;DUH;;;26.00;;;Belgrade ;;;Messung in Zusammenarbeit mit OASIS;;;Borska  12;Serbien;2021;Messungen in Serbien 2019;20.11.2021;18.12.2021
Feature;Point;20.4341318;44.7504605;DUH;;;12.00;;;Belgrade ;;;Messung in Zusammenarbeit mit OASIS;;;Kneza Viseslava  29;Serbien;2021;Messungen in Serbien 2019;20.11.2021;18.12.2021
Feature;Point;20.4670955;44.7643003;DUH;;;20.00;;;Belgrade ;;;Messung in Zusammenarbeit mit OASIS;;;Crnotravska 17;Serbien;2021;Messungen in Serbien 2019;20.11.2021;18.12.2021
Feature;Point;20.4830385;44.7868556;DUH;;;26.00;;;Belgrade ;;;Messung in Zusammenarbeit mit OASIS;;;Krusevacka 39;Serbien;2021;Messungen in Serbien 2019;20.11.2021;18.12.2021
Feature;Point;20.4315777;44.7938468;DUH;;;32.00;;;Belgrade ;;;Messung in Zusammenarbeit mit OASIS;;;Gosp. Mehana / Boul. Vojvode Misica  57;Serbien;2021;Messungen in Serbien 2019;20.11.2021;18.12.2021
Feature;Point;20.4505953;44.7950595;DUH;;;36.00;;;Belgrade ;;;Messung in Zusammenarbeit mit OASIS;;;Boulevar Vojvode Putnika 7;Serbien;2021;Messungen in Serbien 2019;20.11.2021;18.12.2021
Feature;Point;20.4699502;44.8122366;DUH;;;48.00;;;Belgrade ;;;Messung in Zusammenarbeit mit OASIS;;;Takovska  21;Serbien;2021;Messungen in Serbien 2019;20.11.2021;18.12.2021
Feature;Point;20.4583872;44.812567;DUH;;;39.00;;;Belgrade ;;;Messung in Zusammenarbeit mit OASIS;;;Kraljice Natalije  14;Serbien;2021;Messungen in Serbien 2019;20.11.2021;18.12.2021
Feature;Point;20.4716169;44.813213;DUH;;;27.00;;;Belgrade ;;;Messung in Zusammenarbeit mit OASIS;;;Autokomanda - central point /;Serbien;2021;Messungen in Serbien 2019;20.11.2021;18.12.2021
Feature;Point;20.4710417;44.8064338;DUH;;;45.00;;;Belgrade ;;;Messung in Zusammenarbeit mit OASIS;;;Beogradska 60;Serbien;2021;Messungen in Serbien 2019;21.11.2021;21.12.2021
Feature;Point;20.4557795;44.8145154;DUH;;;75.00;;;Belgrade ;;;Messung in Zusammenarbeit mit OASIS;;;Brankova  11;Serbien;2021;Messungen in Serbien 2019;21.11.2021;21.12.2021
Feature;Point;20.4153957;44.7602513;DUH;;;34.00;;;Belgrade ;;;Messung in Zusammenarbeit mit OASIS;;;Trgovacka  7;Serbien;2021;Messungen in Serbien 2019;23.11.2021;21.12.2021
Feature;Point;20.4183112;44.7822838;DUH;;;40.00;;;Belgrade ;;;Messung in Zusammenarbeit mit OASIS;;;Kirovljeva  37a;Serbien;2021;Messungen in Serbien 2019;23.11.2021;21.12.2021
Feature;Point;20.4127799;44.8219058;DUH;;;28.00;;;Belgrade ;;;Messung in Zusammenarbeit mit OASIS;;;Omladinskih brigada 1;Serbien;2021;Messungen in Serbien 2019;23.11.2021;21.12.2021
Feature;Point;20.4106748;44.8448881;DUH;;;40.00;;;Belgrade ;;;Messung in Zusammenarbeit mit OASIS;;;Glavna  33;Serbien;2021;Messungen in Serbien 2019;23.11.2021;21.12.2021
Feature;Point;20.4632582;44.8166767;DUH;;;53.00;;;Belgrade ;;;Messung in Zusammenarbeit mit OASIS;;;Boulevar Despota Stefana 1a ;Serbien;2021;Messungen in Serbien 2019;30.11.2021;29.12.2021
Feature;Point;20.4148569;44.7800947;DUH;;;21.00;;;Belgrade ;;;Messung in Zusammenarbeit mit OASIS;;;Gogoljeva  26;Serbien;2021;Messungen in Serbien 2019;02.12.2021;01.01.2022
Feature;Point;20.4969022;44.7963365;DUH;;;26.00;;;Belgrade ;;;Messung in Zusammenarbeit mit OASIS;;;Bulevar Kralja Aleksandra  293;Serbien;2021;Messungen in Serbien 2019;02.12.2021;01.01.2022
Feature;Point;20.4636314;44.8078225;DUH;;;56.00;;;Belgrade ;;;Messung in Zusammenarbeit mit OASIS;;;Kralja Milana  34;Serbien;2021;Messungen in Serbien 2019;09.12.2021;01.01.2022
Feature;Point;20.4735996;44.8193923;DUH;;;22.00;;;Belgrade ;;;Messung in Zusammenarbeit mit OASIS;;;Venizelisova 62;Serbien;2021;Messungen in Serbien 2019;09.12.2021;01.01.2022
Feature;Point;20.43017;44.793443;DUH;;;30.00;;;Belgrade ;;;Messung in Zusammenarbeit mit OASIS;;;Radnicka 67;Serbien;2021;Messungen in Serbien 2019;09.12.2021;08.01.2022
Feature;Point;27.558972;53.9006011;DUH;;;23.70;;;Minsk;;;Messung in Zusammenarbeit mit Sensor.Community;;;Dziaržynskaha ave 44;Belarus;2020;Messungen mit Sensor Community;30.09.2020;28.10.2020
Feature;Point;27.558972;53.9006011;DUH;;;24.00;;;Minsk;;;Messung in Zusammenarbeit mit Sensor.Community;;;Puškin ave 36;Belarus;2020;Messungen mit Sensor Community;30.09.2020;28.10.2020
Feature;Point;27.558972;53.9006011;DUH;;;14.60;;;Minsk;;;Messung in Zusammenarbeit mit Sensor.Community;;;Pancanka 50;Belarus;2020;Messungen mit Sensor Community;30.09.2020;28.10.2020
Feature;Point;27.558972;53.9006011;DUH;;;20.00;;;Minsk;;;Messung in Zusammenarbeit mit Sensor.Community;;;Ciimiraze? 28;Belarus;2020;Messungen mit Sensor Community;30.09.2020;28.10.2020
Feature;Point;27.558972;53.9006011;DUH;;;30.50;;;Minsk;;;Messung in Zusammenarbeit mit Sensor.Community;;;Niamiha 1;Belarus;2020;Messungen mit Sensor Community;30.09.2020;28.10.2020
Feature;Point;27.558972;53.9006011;DUH;;;19.30;;;Minsk;;;Messung in Zusammenarbeit mit Sensor.Community;;;Zviazda n.p. ave 17;Belarus;2020;Messungen mit Sensor Community;30.09.2020;28.10.2020
Feature;Point;27.558972;53.9006011;DUH;;;18.30;;;Minsk;;;Messung in Zusammenarbeit mit Sensor.Community;;;Dauhinauski tr 183;Belarus;2020;Messungen mit Sensor Community;30.09.2020;28.10.2020
Feature;Point;27.558972;53.9006011;DUH;;;14.60;;;Minsk;;;Messung in Zusammenarbeit mit Sensor.Community;;;Prityckaha 105;Belarus;2020;Messungen mit Sensor Community;30.09.2020;28.10.2020
Feature;Point;27.558972;53.9006011;DUH;;;21.10;;;Minsk;;;Messung in Zusammenarbeit mit Sensor.Community;;;Arlo?skaja 41;Belarus;2020;Messungen mit Sensor Community;30.09.2020;28.10.2020
Feature;Point;24.7107674;59.4154817;DUH;;;9.30;;;Talllinn;;;Messung in Zusammenarbeit mit Sensor.Community;;;Arimaja Alee;Estland;2020;Messungen mit Sensor Community;01.10.2020;01.11.2020
Feature;Point;24.7006623;59.4256557;DUH;;;17.60;;;Talllinn;;;Messung in Zusammenarbeit mit Sensor.Community;;;Eks Kaubamaja;Estland;2020;Messungen mit Sensor Community;01.10.2020;01.11.2020
Feature;Point;24.7739969;59.427394;DUH;;;22.50;;;Talllinn;;;Messung in Zusammenarbeit mit Sensor.Community;;;Tammsare Tee Bus Station;Estland;2020;Messungen mit Sensor Community;01.10.2020;01.11.2020
Feature;Point;24.6846966;59.4287398;DUH;;;17.20;;;Talllinn;;;Messung in Zusammenarbeit mit Sensor.Community;;;Mustjoe 2;Estland;2020;Messungen mit Sensor Community;01.10.2020;01.11.2020
Feature;Point;24.6848236;59.4289917;DUH;;;18.20;;;Talllinn;;;Messung in Zusammenarbeit mit Sensor.Community;;;Mustjoe 1;Estland;2020;Messungen mit Sensor Community;01.10.2020;01.11.2020
Feature;Point;24.697606;59.4300018;DUH;;;14.40;;;Talllinn;;;Messung in Zusammenarbeit mit Sensor.Community;;;Meremetseselver;Estland;2020;Messungen mit Sensor Community;01.10.2020;01.11.2020
Feature;Point;24.7126209;59.4323631;DUH;;;18.20;;;Talllinn;;;Messung in Zusammenarbeit mit Sensor.Community;;;Loomade Kliinik (Tetris);Estland;2020;Messungen mit Sensor Community;01.10.2020;01.11.2020
Feature;Point;24.7442184;59.4338265;DUH;;;12.50;;;Talllinn;;;Messung in Zusammenarbeit mit Sensor.Community;;;Portovaja B;Estland;2020;Messungen mit Sensor Community;01.10.2020;01.11.2020
Feature;Point;24.7442184;59.4338265;DUH;;;11.30;;;Talllinn;;;Messung in Zusammenarbeit mit Sensor.Community;;;Mustjoe 3 (na znake);Estland;2020;Messungen mit Sensor Community;01.10.2020;01.11.2020
Feature;Point;24.7498777;59.4364746;DUH;;;15.70;;;Talllinn;;;Messung in Zusammenarbeit mit Sensor.Community;;;Makdonalds;Estland;2020;Messungen mit Sensor Community;01.10.2020;01.11.2020
Feature;Point;24.7535747;59.4369608;DUH;;;17.70;;;Talllinn;;;Messung in Zusammenarbeit mit Sensor.Community;;;Epodroom;Estland;2020;Messungen mit Sensor Community;01.10.2020;01.11.2020
Feature;Point;24.7535747;59.4369608;DUH;;;11.10;;;Talllinn;;;Messung in Zusammenarbeit mit Sensor.Community;;;Tanja 1;Estland;2020;Messungen mit Sensor Community;01.10.2020;01.11.2020
Feature;Point;24.7535747;59.4369608;DUH;;;15.00;;;Talllinn;;;Messung in Zusammenarbeit mit Sensor.Community;;;Tanja 2;Estland;2020;Messungen mit Sensor Community;01.10.2020;01.11.2020
Feature;Point;24.7604692;59.4369976;DUH;;;11.60;;;Talllinn;;;Messung in Zusammenarbeit mit Sensor.Community;;;Maarja Humana;Estland;2020;Messungen mit Sensor Community;01.10.2020;01.11.2020
Feature;Point;24.7390871;59.4370576;DUH;;;6.60;;;Talllinn;;;Messung in Zusammenarbeit mit Sensor.Community;;;Keemia street;Estland;2020;Messungen mit Sensor Community;01.10.2020;01.11.2020
Feature;Point;24.6838099;59.4536539;DUH;;;20.70;;;Talllinn;;;Messung in Zusammenarbeit mit Sensor.Community;;;Kopli Haigla;Estland;2020;Messungen mit Sensor Community;01.10.2020;01.11.2020
Feature;Point;10.0393919;44.8244078;DUH;;;10.30;;;Fidenza;;;Messung in Zusammenarbeit mit Sensor.Community;;;Viale Fidenza  ;Italien;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;10.0464664;44.8501605;DUH;;;12.10;;;Fidenza;;;Messung in Zusammenarbeit mit Sensor.Community;;;Via Palmiro Togliatti 45;Italien;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;10.0398876;44.8508041;DUH;;;19.20;;;Fidenza;;;Messung in Zusammenarbeit mit Sensor.Community;;;Strada Lodesana di Sopra  ;Italien;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;10.0398876;44.8508041;DUH;;;20.20;;;Fidenza;;;Messung in Zusammenarbeit mit Sensor.Community;;;Strada Lodesana di Sopra ;Italien;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;10.0895191;44.851704;DUH;;;15.00;;;Fidenza;;;Messung in Zusammenarbeit mit Sensor.Community;;;Strada Santa Margherita ;Italien;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;10.0839064;44.8530714;DUH;;;25.00;;;Fidenza;;;Messung in Zusammenarbeit mit Sensor.Community;;;Tangenziale Sud  ;Italien;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;10.0636393;44.853108;DUH;;;17.70;;;Fidenza;;;Messung in Zusammenarbeit mit Sensor.Community;;;Via Benigno Zaccagnini  ;Italien;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;10.1037647;44.8546386;DUH;;;25.80;;;Fidenza;;;Messung in Zusammenarbeit mit Sensor.Community;;;Via Costantino Cerri , Str. Statale N.9;Italien;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;10.0753445;44.8548833;DUH;;;17.40;;;Fidenza;;;Messung in Zusammenarbeit mit Sensor.Community;;;Via la Bionda ;Italien;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;10.0753445;44.8548833;DUH;;;15.90;;;Fidenza;;;Messung in Zusammenarbeit mit Sensor.Community;;;Via la Bionda ;Italien;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;10.0598213;44.8556122;DUH;;;13.70;;;Fidenza;;;Messung in Zusammenarbeit mit Sensor.Community;;;Via Caduti di Cefalonia 25;Italien;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;10.0487534;44.8557966;DUH;;;12.70;;;Fidenza;;;Messung in Zusammenarbeit mit Sensor.Community;;;Piazza Maria Callas ;Italien;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;10.0670941;44.8569503;DUH;;;24.00;;;Fidenza;;;Messung in Zusammenarbeit mit Sensor.Community;;;Via Donatori del Sangue  ;Italien;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;10.0764213;44.8575432;DUH;;;15.10;;;Fidenza;;;Messung in Zusammenarbeit mit Sensor.Community;;;Via Monsignor Stringhini ;Italien;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;10.0548775;44.8584502;DUH;;;14.30;;;Fidenza;;;Messung in Zusammenarbeit mit Sensor.Community;;;Via Trento ;Italien;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;10.064116;44.8591751;DUH;;;17.20;;;Fidenza;;;Messung in Zusammenarbeit mit Sensor.Community;;;Via Palmiro Togliatti 24;Italien;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;10.0548852;44.8614346;DUH;;;59.20;;;Fidenza;;;Messung in Zusammenarbeit mit Sensor.Community;;;Via Trieste 33;Italien;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;10.0683395;44.8616737;DUH;;;16.60;;;Fidenza;;;Messung in Zusammenarbeit mit Sensor.Community;;;Strada Statale , 9;Italien;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;10.0749649;44.862441;DUH;;;20.80;;;Fidenza;;;Messung in Zusammenarbeit mit Sensor.Community;;;Via Martiri della Libertá ;Italien;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;10.0648104;44.8630949;DUH;;;22.50;;;Fidenza;;;Messung in Zusammenarbeit mit Sensor.Community;;;Via XXV Aprile 23-21;Italien;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;10.0619219;44.8655891;DUH;;;18.20;;;Fidenza;;;Messung in Zusammenarbeit mit Sensor.Community;;;Piazza Matteotti 4;Italien;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;10.0619826;44.866896;DUH;;;19.30;;;Fidenza;;;Messung in Zusammenarbeit mit Sensor.Community;;;Via Gandolfi 24;Italien;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;10.0510062;44.8685294;DUH;;;23.80;;;Fidenza;;;Messung in Zusammenarbeit mit Sensor.Community;;;Via Ambrogio Ferrari 7;Italien;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;10.0346812;44.8689693;DUH;;;10.40;;;Fidenza;;;Messung in Zusammenarbeit mit Sensor.Community;;;Frazione Fornio ;Italien;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;10.0582043;44.8700768;DUH;;;18.80;;;Fidenza;;;Messung in Zusammenarbeit mit Sensor.Community;;;Via Croce Rossa 3;Italien;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;10.0812263;44.8702925;DUH;;;27.00;;;Fidenza;;;Messung in Zusammenarbeit mit Sensor.Community;;;Strada Provinciale , 12;Italien;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;10.0442954;44.875396;DUH;;;14.00;;;Fidenza;;;Messung in Zusammenarbeit mit Sensor.Community;;;Loc. San Faustino , Fidenza Villa Chiara;Italien;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;10.0854332;44.886217;DUH;;;49.10;;;Fidenza;;;Messung in Zusammenarbeit mit Sensor.Community;;;Via Rita Levi Montalcini  ;Italien;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;10.0907833;44.9026282;DUH;;;21.20;;;Fidenza;;;Messung in Zusammenarbeit mit Sensor.Community;;;Frazione Chiusa Ferranda ;Italien;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;10.0314878;44.9072509;DUH;;;21.30;;;Fidenza;;;Messung in Zusammenarbeit mit Sensor.Community;;;Via del Due Ponti ;Italien;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;19.0910359;47.4044465;DUH;;;20.30;;;Budapest;;;Messung in Zusammenarbeit mit Sensor.Community;;;Szent István út 219;Ungarn;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;19.009811;47.406939;DUH;;;19.40;;;Budapest;;;Messung in Zusammenarbeit mit Sensor.Community;;;Tûzliliom u. 19;Ungarn;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;19.1822303;47.4302039;DUH;;;26.10;;;Budapest;;;Messung in Zusammenarbeit mit Sensor.Community;;;Gilice tér 39;Ungarn;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;19.09775;47.444507;DUH;;;27.90;;;Budapest;;;Messung in Zusammenarbeit mit Sensor.Community;;;Gubacsi út Koppány utca Tram St.;Ungarn;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;19.143465;47.474791;DUH;;;22.20;;;Budapest;;;Messung in Zusammenarbeit mit Sensor.Community;;;Alkér u. 25-37;Ungarn;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;19.0405406;47.4748552;DUH;;;31.20;;;Budapest;;;Messung in Zusammenarbeit mit Sensor.Community;;;Kosztolányi Dezsõ tér 7-11;Ungarn;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;19.0666462;47.4798746;DUH;;;38.10;;;Budapest;;;Messung in Zusammenarbeit mit Sensor.Community;;;Boráros tér ;Ungarn;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;19.069399;47.481044;DUH;;;41.50;;;Budapest;;;Messung in Zusammenarbeit mit Sensor.Community;;;Mester u. 3;Ungarn;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;19.1095898;47.481414;DUH;;;28.90;;;Budapest;;;Messung in Zusammenarbeit mit Sensor.Community;;;Népliget ;Ungarn;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;19.0252071;47.4860148;DUH;;;19.10;;;Budapest;;;Messung in Zusammenarbeit mit Sensor.Community;;;(near to Budaörsi út), moderate busy street;Ungarn;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;19.067809;47.486972;DUH;;;55.50;;;Budapest;;;Messung in Zusammenarbeit mit Sensor.Community;;;Üllõi út 28;Ungarn;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;19.0890945;47.4919517;DUH;;;34.50;;;Budapest;;;Messung in Zusammenarbeit mit Sensor.Community;;;Magdolna utca Tram Station;Ungarn;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;19.040235;47.497912;DUH;;;26.70;;;Budapest;;;Messung in Zusammenarbeit mit Sensor.Community;;;Tüzér u. 25-29;Ungarn;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;19.040235;47.497912;DUH;;;11.00;;;Budapest;;;Messung in Zusammenarbeit mit Sensor.Community;;;Községház u. 31;Ungarn;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;19.0402432;47.498222;DUH;;;28.90;;;Budapest;;;Messung in Zusammenarbeit mit Sensor.Community;;;Ádám tér ;Ungarn;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;19.124486;47.498391;DUH;;;10.30;;;Budapest;;;Messung in Zusammenarbeit mit Sensor.Community;;;Ügetõ u. 9;Ungarn;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;19.052125;47.4992849;DUH;;;38.70;;;Budapest;;;Messung in Zusammenarbeit mit Sensor.Community;;;József Attila u. 18;Ungarn;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;19.0522339;47.5008716;DUH;;;21.10;;;Budapest;;;Messung in Zusammenarbeit mit Sensor.Community;;;Szent István tér 7a;Ungarn;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;19.1376097;47.50269;DUH;;;25.20;;;Budapest;;;Messung in Zusammenarbeit mit Sensor.Community;;;Örs vezér tere 25;Ungarn;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;19.134226;47.5053839;DUH;;;32.20;;;Budapest;;;Messung in Zusammenarbeit mit Sensor.Community;;;Bánki Donát u. 71-73;Ungarn;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;19.02963;47.5078385;DUH;;;35.80;;;Budapest;;;Messung in Zusammenarbeit mit Sensor.Community;;;Csalogány u. 44-42;Ungarn;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;19.0283666;47.5090949;DUH;;;32.10;;;Budapest;;;Messung in Zusammenarbeit mit Sensor.Community;;;Margit körút 66;Ungarn;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;19.0541295;47.5129271;DUH;;;30.00;;;Budapest;;;Messung in Zusammenarbeit mit Sensor.Community;;;Visegrádi u. 12-6;Ungarn;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
Feature;Point;19.037149;47.514353;DUH;;;35.20;;;Budapest;;;Messung in Zusammenarbeit mit Sensor.Community;;;Frankel Leó út 22-20;Ungarn;2020;Messungen mit Sensor Community;01.10.2020;29.10.2020
